あ	例句：あ、そうだ、明日は母の誕生日だった。（啊，对了，明天是妈妈的生日。）
あ	例句：あ、たいへん！電車に乗り遅れてしまった。（啊，糟了！没赶上电车。）
あ	例句：あ、危ない！車が急に来ました。（啊，危险！车子突然冲过来了。）
あ	例句：冷たいなあ。（你好冷淡啊。）
ああ	例句：ああ、そうでしたか。安心しました。（啊，是这样啊。我就放心了。）
ああ	例句：ああ、今週もよく働いた。少し休もう。（啊，这周也辛苦工作了一场。稍微休息一下吧。）
ああ	例句：ああ、疲れた。今日はもう寝よう。（啊，累死了。今天干脆睡吧。）
ああ	例句：ああ悲しい。（啊，真伤心。）
あいかわらず	例句：あいかわらず、この店のラーメンはおいしいですね。（这家店的拉面还是一如既往地好吃。）
あいかわらず	例句：引っ越して五年、あいかわらずこの道が通勤路だ。（搬来五年了，这条路依旧是上下班的必经之路。）
あいかわらず	例句：彼はあいかわらず丈夫だ。（他还是一如既往地硬朗。）
あいかわらず	例句：彼は卒業してからも、あいかわらず元気に働いています。（他毕业后依然精神饱满地工作着。）
あいさつする	例句：人と会ったときは、きちんとあいさつするのが大切です。（与人见面时，好好打招呼很重要。）
あいさつする	例句：日本では、初めて会った人に丁寧にあいさつします。（在日本，初次见面的人要客气地寒暄。）
あいさつする	例句：朝、先生に元気にあいさつをしました。（早上精神饱满地向老师打了招呼。）
あいにく	例句：あいにく、部長は外出中です。（不凑巧，部长外出了。）
あいにく	例句：あいにくの雨で、運動会は中止になりました。（不巧下雨，运动会中止了。）
あいにく	例句：あいにく天気が悪くて、遠足は延期です。（不巧天气不好，远足延期了。）
あいにく	例句：あいにく話中です。（不巧，现在占线。）
あいまい	例句：彼の説明はあいまいだ。（他的说明含糊其辞。）
あいまい	例句：彼の返事はいつもあいまいで、はっきりしません。（他的回答总是含糊不清。）
あいまい	例句：記憶があいまいになってきて、昔のことが思い出せません。（记忆变得模糊，想不起以前的事情了。）
あいまい	例句：責任の所在をあいまいにすると、問題は後を引く。（把责任归属说得含糊，问题就会拖尾。）
あかちゃん	例句：あかちゃんが寝ているので、大きな声を出さないでください。（婴儿在睡觉，请不要大声说话。）
あかちゃん	例句：あかちゃんが泣いたので、母が抱き上げました。（婴儿哭了，妈妈把他抱了起来。）
あかちゃん	例句：あかちゃんは今、よく眠っています。（婴儿现在睡得正香。）
あかちゃん	例句：わたち、あかちゃん。（人家还是个宝宝。）
あかんぼう	例句：あかんぼうが夜中に泣いて、姉は眠れません。（婴儿半夜啼哭，姐姐睡不着觉。）
あかんぼう	例句：兄は初めてのあかんぼうに、毎日目を離せません。（哥哥每天目不转睛地看着自己的第一个宝宝。）
あかんぼう	例句：公園であかんぼうを連れたお母さんたちが、おしゃべりをしていました。（公园里带着小宝宝的母亲们聚在一起聊天。）
あきれる	例句：あまりのうそに、みんなあきれて笑うしかなかった。（谎言太离谱，大家都无语得只能一笑。）
あきれる	例句：信号無視を平気でする運転手には、あきれるほかない。（对闯红灯面不改色的司机，只能是无语了。）
あきれる	例句：彼のずうずうしい態度には、あきれるばかりです。（他那副厚脸皮的样子真让人无语。）
あきれる	例句：結婚が聞いてあきれる！（这算什么结婚，听着就让人无语！）
あくどい	例句：あくどいやり方で稼いだ金は、いつか信用を失う。（用恶劣手段赚来的钱，早晚会让人失去信用。）
あくどい	例句：あくどい事をするな。（别干那么阴狠的事。）
あくどい	例句：あの店の看板は、あくどいピンク色で遠くからも目立つ。（那家店的招牌是艳得过分的粉红色，隔着老远都很扎眼。）
あくどい	例句：ネオンのあくどい光が、夜の街に滲んでいる。（艳俗的霓虹灯光渗染着夜晚的街道。）
あくび	例句：あくびをした。（打了个哈欠。）
あくび	例句：会議中にあくびをして、隣の席の人に笑われました。（开会时打了个哈欠，被邻座的人笑了。）
あくび	例句：午後の会議では、あくびを噛み殺す人が続出した。（下午的会议上，憋哈欠的人一个接一个。）
あくび	例句：眠くて眠くて、あくびが止まりません。（困得哈欠连天。）
あげる	例句：してあげる。（我帮你做。）
あげる	例句：毎朝、犬に餌をあげるのが日課です。（每天早上给狗喂食是我的习惯。）
あげる	例句：花を育てて、おばあちゃんにあげる予定です。（我养着花，打算送给奶奶。）
あげる	例句：誕生日に友達に本をあげました。（生日那天送了朋友一本书。）
あさって	例句：あさっての天気は晴れるでしょう。（后天应该是个晴天吧。）
あさって	例句：あさっては一日中勉強します。（后天我要学习一整天。）
あさって	例句：あさって友だちと映画を見に行きます。（后天我和朋友去看电影。）
あさって	例句：あさって来てください。（请后天来。）
あざ笑う	例句：努力する同僚を、彼は陰であざ笑っていた。（他背地里嘲笑努力的同事。）
あざ笑う	例句：失敗した人をあざ笑う者こそ、成長できないのだ。（嘲笑失败者的人，自己反而无法成长。）
あざ笑う	例句：挑発されても、あざ笑う相手には関わらないのが得策だ。（遇到出言嘲讽的人，不予理会才是上策。）
あざ笑う	例句：間違えたからと言って彼をあざ笑うな。（别因为他出错就嘲笑他。）
あした	例句：あしたの天気は晴れのち曇りです。（明天天气晴转多云。）
あした	例句：あしたの準備は、今晩すべて済ませます。（明天的准备今晚全部完成。）
あした	例句：あしたは一日中、雨が降るそうです。（据说明天一整天都下雨。）
あした	例句：またあしたね。（明天见啦。）
あそこ	例句：あそこで写真を撮りましょう。（我们在那边拍照吧。）
あそこ	例句：あそこにある木は桜の木です。（在那边的那棵树是樱花树。）
あそこ	例句：あそこに犬がいます。（那边有一只狗。）
あそこ	例句：あそこを見て。（看那边。）
あたりまえ	例句：うそをつかないのは、社会人としてあたりまえです。（不说谎，是作为社会人的本分。）
あたりまえ	例句：毎日練習すれば、上達するのはあたりまえだ。（每天练习的话，进步是理所当然的。）
あたりまえ	例句：親を大切にするのは、あたりまえのことです。（孝敬父母是理所当然的事。）
あちこち	例句：あちこち痒いよ。（到处都痒。）
